Name,Branch,Place,Exams Accepted,Fees
"Sri Ramakrishna Engineering College, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"Government Engineering College, Ajmer",B.Tech Electronics and Communication Engineering,"Ajmer, Rajasthan",JEE,"Fees:  ₹ 120,000"
"BIT Sindri, Dhanbad",B.Tech Electronics and Communication Engineering,"Dhanbad, Jharkhand",JEECE,"Fees:  ₹ 147,223"
National Institute of Technology Patna,B.Tech Electronics and Communication Engineering,"Patna, Bihar",JEE,"Fees:  ₹ 565,500"
"JSS Academy of Technical Education, Noida",B.Tech Electronics and Communication Engineering,"Noida, Uttar Pradesh",UPSEE,"Fees:  ₹ 485,720"
"BNM Institute of Technology, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 333,266"
"Sreenidhi Institute of Science and Technology, Ghatkesar",B.Tech Electronics and Communication Engineering,"Yamnampet, Telangana",TS,"Fees:  ₹ 376,000"
"MLR Institute of Technology, Dundigal",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 280,000"
"Sree Chitra Thirunal College of Engineering, Thiruvananthapuram",B.Tech Electronics and Communication Engineering,"Thiruvananthapuram, Kerala",KEAM,"Fees:  ₹ 163,000"
"Hindusthan College of Engineering and Technology, Coimbatore",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"BS Anangpuria Institute of Technology and Management, Faridabad",B.Tech Electronics and Communication Engineering,"Alampur, Haryana",JEE,"Fees:  ₹ 420,000"
"The NorthCap University, Gurgaon",B.Tech Electronics and Communication Engineering,"Gurgaon, Haryana",JEE,"Fees:  ₹ 984,000"
"G Pulla Reddy Engineering College, Kurnool",B.Tech Electronics and Communication Engineering,"Kurnool, Andhra Pradesh",AP,"Fees:  ₹ 320,000"
"Madhav Institute of Technology and Science, Gwalior",BE Electronics and Telecommunication Engineering,"Gwalior, Madhya Pradesh",JEE,"Fees:  ₹ 328,000"
"Pondicherry Engineering College, Puducherry",B.Tech Electronics and Communication Engineering,"Pillaichavady, Puducherry",NA,"Fees:  ₹ 106,000"
National Institute of Technology Uttarakhand,B.Tech Electronics and Communication Engineering,"Srinagar, Uttarakhand",JEE,"Fees:  ₹ 576,600"
National Institute of Technology Andhra Pradesh,B.Tech Electronics and Communication Engineering,"Tadepalligudem, Andhra Pradesh",JEE,"Fees:  ₹ 562,300"
"DKTE Society's Textile and Engineering Institute, Ichalkaranji",B.Tech Electronics and Telecommunication Engineering,"Kolhapur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Dr DY Patil Institute of Technology, Pune",BE Electronics and Telecommunication Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 352,000"
"Kalyani Government Engineering College, Nadia",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",WBJEE,"Fees:  ₹ 60,276"
"GITAM Institute of Technology, Visakhapatnam",B.Tech Electronics and Communication Engineering,"Visakhapatnam, Andhra Pradesh",GITAM,"Fees:  ₹ 1,088,800"
"PES Institute of Technology, Bangalore South Campus, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 1,280,000"
"LJ Institute of Engineering and Technology, Ahmedabad",BE Electronics and Communication Engineering,"Ahmedabad, Gujarat",GUJCET,"Fees:  ₹ 292,000"
"Shri Mata Vaishno Devi University, Katra",B.Tech Electronics and Communication Engineering,"Katra, Jammu and Kashmir",JEE,"Fees:  ₹ 561,750"
"Shri Guru Gobind Singhji Institute of Engineering and Technology, Vishnupuri",B.Tech Electronics and Telecommunication Engineering,"Vishnupuri, Maharashtra",NA,"Fees:  ₹ 301,004"
"Government College of Engineering and Research, Pune",B.Tech Electronics and Telecommunication Engineering,"Awasari Khurd, Maharashtra",NA,"Fees:  ₹ 99,452"
National Institute of Technology Kurukshetra,B.Tech Electronics and Communication Engineering,"Kurukshetra, Haryana",JEE,"Fees:  ₹ 566,900"
"SDM College of Engineering and Technology, Dharwad",BE Electronics and Communication Engineering,"Dharwad, Karnataka",COMEDK,"Fees:  ₹ 512,000"
"Abacus Institute of Engineering and Management, Hooghly",B.Tech Electronics and Communication Engineering,"Kola, West Bengal",JEE,"Fees:  ₹ 300,000"
"Academy of Technology, Hooghly",B.Tech Electronics and Communication Engineering,"Hooghly, West Bengal",JEE,"Fees:  ₹ 359,000"
"SRM University, Delhi-NCR, Sonepat",B.Tech Electronics and Communication Engineering,"Sonipat, Haryana",JEE,"Fees:  ₹ 600,000"
"Kongu Engineering College, Erode",BE Electronics and Communication Engineering,"Perundurai, Tamil Nadu",NA,"Fees:  ₹ 372,000"
"JNTUA College of Engineering, Anantapur",B.Tech Electronics and Communication Engineering,"Anantapur, Andhra Pradesh",AP,"Fees:  ₹ 40,000"
"KK Wagh Institute of Engineering Education and Research, Nashik",BE Electronics and Telecommunication Engineering,"Nashik, Maharashtra",MAHA,"Fees:  ₹ 328,000"
"Thakur College of Engineering and Technology, Mumbai",BE Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 585,304"
Indian Institute of Technology Guwahati,B.Tech Electronics and Communication Engineering,"Guwahati, Assam",JEE,"Fees:  ₹ 861,150"
Indian Institute of Technology Indian School of Mines Dhanbad,B.Tech Electronics and Communication Engineering,"Dhanbad, Jharkhand",JEE,"Fees:  ₹ 904,100"
"Sree Vidyanikethan Engineering College, Tirupati",B.Tech Electronics and Communication Engineering,"Tirupati, Andhra Pradesh",AP,"Fees:  ₹ 300,000"
"Sethu Institute of Technology, Kariapatti",BE Electronics and Communication Engineering,"S.Kallupatti, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"VIT University, Bhopal",B.Tech Electronics and Communication Engineering,"Bhopal, Madhya Pradesh",NA,NA
"Sri Padmavati Mahila Visvavidyalayam, Tirupati",B.Tech Electronics and Communication Engineering,"Tirupati, Andhra Pradesh",NA,"Exams:  AP EAMCET ,  AP ECET "
"Mahatma Gandhi Institute of Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 351,000"
"Panimalar Engineering College, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"Srinivas Institute of Technology, Mangalore",BE Electronics and Communication Engineering,"Arkula, Karnataka",COMEDK,"Fees:  ₹ 316,000"
"Jalpaiguri Government Engineering College, Jalpaiguri",B.Tech Electronics and Communication Engineering,"Jalpaiguri, West Bengal",WBJEE,"Fees:  ₹ 59,709"
"Madan Mohan Malaviya University of Technology, Gorakhpur",B.Tech Electronics and Communication Engineering,"Gorakhpur, Uttar Pradesh",NA,"Fees:  ₹ 643,700"
"Jaypee Institute of Information Technology, Noida",B.Tech Electronics and Communication Engineering,"Noida, Uttar Pradesh",JEE,"Fees:  ₹ 890,000"
National Institute of Technology Durgapur,B.Tech Electronics and Communication Engineering,"Durgapur, West Bengal",JEE,"Fees:  ₹ 550,900"
"Amrita School of Engineering, Bengaluru",B.Tech Electronics and Communication Engineering,"Bangalore, Karnataka",AEEE,"Fees:  ₹ 800,000"
"KJ Somaiya Institute of Engineering and Information Technology, Mumbai",BE Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 600,000"
Indian Institute of Information Technology Design and Manufacturing Kancheepuram,B.Tech Electronics and Communication Engineering,"Chennai, Tamil Nadu",JEE,"Fees:  ₹ 524,900"
"PES College of Engineering, Mandya",BE Electronics and Communication Engineering,"Mandya, Karnataka",COMEDK,"Fees:  ₹ 72,360"
"MIT Academy of Engineering, Pune",BE Electronics and Telecommunication Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 618,000"
"KIT's College of Engineering, Kolhapur",B.Tech Electronics and Telecommunication Engineering,"Gokul Shirgaon, Maharashtra",MAHA,"Fees:  ₹ 358,920"
"Fr C Rodrigues Institute of Technology, Navi Mumbai",BE Electronics and Telecommunication Engineering,"Navi Mumbai, Maharashtra",JEE,"Fees:  ₹ 544,780"
"Guru Jambheshwar University of Science and Technology, Hisar",B.Tech Electronics and Communication Engineering,"Hisar, Haryana",JEE,"Fees:  ₹ 222,000"
"University Institute of Engineering and Technology, Panjab University, Chandigarh",BE Electronics and Communication Engineering,"Chandigarh, Chandigarh",JEE,"Fees:  ₹ 289,000"
"Cambridge Institute of Technology, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 440,000"
"Kakatiya Institute of Technology and Science, Warangal",B.Tech Electronics and Communication Engineering,"Warangal, Telangana",TS,"Fees:  ₹ 420,000"
"SNS College of Technology, Coimbatore",BE Electronics and Communication Engineering,"Kurumbapalayam, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"ACS College of Engineering, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",NA,"Exams:  JEE Main ,  COMEDK UGET ,  KCET "
"Mar Athanasius College of Engineering, Kothamangalam",B.Tech Electronics and Communication Engineering,"Kothamangalam, Kerala",KEAM,"Fees:  ₹ 31,900"
National Institute of Technology Hamirpur,B.Tech Electronics and Communication Engineering,"Hamirpur, Himachal Pradesh",JEE,"Fees:  ₹ 568,050"
"Velagapudi Ramakrishna Siddhartha Engineering College, Vijayawada",B.Tech Electronics and Communication Engineering,"Vijayawada, Andhra Pradesh",AP,"Fees:  ₹ 415,400"
"RMK Engineering College, Thiruvallur",BE Electronics and Communication Engineering,"Tiruvallur, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"Dr MGR Educational and Research Institute, Chennai",B.Tech Electronics and Communication Engineering,"Chennai, Tamil Nadu",JEE,"Fees:  ₹ 400,000"
"Muzaffarpur Institute of Technology, Muzaffarpur",B.Tech Electronics and Communication Engineering,"Muzaffarpur, Bihar",BCECE,"Fees:  ₹ 76,820"
"Vignan's Foundation for Science Technology and Research, Guntur",B.Tech Electronics and Communication Engineering,"Guntur, Andhra Pradesh",JEE,"Fees:  ₹ 820,000"
"Techno India, Salt Lake",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",JEE,"Fees:  ₹ 300,000"
"GLA University, Mathura",B.Tech Electronics and Communication Engineering,"Mathura, Uttar Pradesh",GLAET,"Fees:  ₹ 630,000"
"Shree LR Tiwari College of Engineering, Thane",BE Electronics and Telecommunication Engineering,"Thane, Maharashtra",JEE,"Fees:  ₹ 344,824"
"Saveetha Engineering College, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"KIET Group of Institutions, Ghaziabad",B.Tech Electronics and Communication Engineering,"Ghaziabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 565,196"
"Vidyavardhaka College of Engineering, Mysore",BE Electronics and Communication Engineering,"Mysuru, Karnataka",COMEDK,"Fees:  ₹ 807,840"
"The Institutions of Engineers India, Kolkata",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",NA,NA
"Sri Sai Ram Engineering College, Chennai",BE Electronics and Communication Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"Lakireddy Bali Reddy College of Engineering, Mylavaram",B.Tech Electronics and Communication Engineering,"Mylavaram, Andhra Pradesh",AP,"Fees:  ₹ 315,200"
"University Institute of Engineering and Technology, Maharshi Dayanand University, Rohtak",B.Tech Electronics and Communication Engineering,"Rohtak, Haryana",JEE,"Fees:  ₹ 280,176"
"JS University, Shikohabad",B.Tech Electronics and Communication Engineering,"Shikohabad, Uttar Pradesh",NA,NA
"Bipin Tripathi Kumaon Institute of Technology, Dwarahat",B.Tech Electronics and Communication Engineering,"Hulank Talli Mirai, Uttarakhand",JEE,"Fees:  ₹ 276,000"
"Government Engineering College, Barton Hill, Thiruvananthapuram",B.Tech Electronics and Communication Engineering,"Thiruvananthapuram, Kerala",KEAM,"Fees:  ₹ 48,968"
"JSS Academy of Technical Education, Bangalore",BE Electronics and Communication Engineering,"Bangalore, Karnataka",NA,"Fees:  ₹ 822,000"
"SRM Institute of Science and Technology, NCR Campus, Ghaziabad",B.Tech Electronics and Communication Engineering,"Sadabad Jakhaiva, Uttar Pradesh",NA,NA
"OPJS University, Rajgarh",B.Tech Electronics and Communication Engineering,"Churu, Rajasthan",NA,NA
"Birla Institute of Technology, Patna",BE Electronics and Communication Engineering,"Patna, Bihar",JEE,"Fees:  ₹ 1,070,000"
"Anjuman-I-Islam's Kalsekar Technical Campus, Navi Mumbai",BE Electronics and Telecommunication Engineering,"Navi Mumbai, Maharashtra",MAHA,"Fees:  ₹ 292,213"
"Adarsha College of Engineering, Angul",B.Tech Electronics and Communication Engineering,"Angul, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Institute of Engineering and Technology Devi Ahilya Vishwavidyalaya, Indore",BE Electronics and Telecommunication Engineering,"Indore, Madhya Pradesh",JEE,"Fees:  ₹ 328,844"
"Walchand Institute of Technology, Solapur",B.Tech Electronics and Telecommunication Engineering,"Solapur, Maharashtra",MAHA,"Fees:  ₹ 422,028"
"Priyadarshini College of Engineering, Nagpur",BE Electronics and Telecommunication Engineering,"Nagpur, Maharashtra",JEE,"Fees:  ₹ 416,000"
"NIE Institute of Technology, Mysore",BE Electronics and Communication Engineering,"Anagahalli, Karnataka",COMEDK,"Fees:  ₹ 236,560"
"Dharmsinh Desai University, Nadiad",B.Tech Electronics and Communication Engineering,"Nadiad, Gujarat",JEE,"Fees:  ₹ 608,000"
"Shri Sant Gajanan Maharaj College of Engineering, Shegaon",BE Electronics and Telecommunication Engineering,"Shegaon, Maharashtra",JEE,"Fees:  ₹ 430,200"
"G Narayanamma Institute of Technology and Science For Women, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 380,000"
"Rajiv Gandhi Institute of Technology, Kottayam",B.Tech Electronics and Communication Engineering,"Kottayam, Kerala",KEAM,"Fees:  ₹ 27,448"
"Institute of Engineering and Management, Kolkata",B.Tech Electronics and Communication Engineering,"Kolkata, West Bengal",JEE,"Fees:  ₹ 520,800"
"Sanjivani College of Engineering, Kopargaon",B.Tech Electronics and Telecommunication Engineering,"Kopargaon, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Government College of Engineering, Nagpur",BE Electronics and Telecommunication Engineering,"Khapri, Maharashtra",NA,Exams:  MAHA CET 
"Don Bosco Institute of Technology, Mumbai",BE Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",NA,"Fees:  ₹ 496,305"
"Amal Jyothi College of Engineering, Kottayam",B.Tech Electronics and Communication Engineering,"Koovappally, Kerala",KEAM,"Fees:  ₹ 370,100"
"Alliance College of Engineering and Design, Bangalore",B.Tech Electronics and Communication Engineering,"Bangalore, Karnataka",Alliance,"Fees:  ₹ 700,000"
National Institute of Technology Jamshedpur,B.Tech Electronics and Communication Engineering Hons,"Jamshedpur, Jharkhand",JEE,"Fees:  ₹ 716,000"
"Amity School of Engineering and Technology, Noida",B.Tech Electronics and Communication Engineering,"Noida, Uttar Pradesh",Amity,"Fees:  ₹ 1,256,000"
"Dwarkadas J Sanghvi College of Engineering, Mumbai",BE Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 634,824"
"PE Society's Modern College of Engineering, Pune",B.Tech Electronics and Telecommunication Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 369,000"
"Amrita School of Engineering, Amritapuri",B.Tech Electronics and Communication Engineering,"Vallikavu, Kerala",JEE,"Fees:  ₹ 566,000"
"Dr Mahalingam College of Engineering and Technology, Pollachi",BE Electronics and Communication Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"Indira Gandhi Institute of Technology, Sarang",B.Tech Electronics and Telecommunication Engineering Self Finance,"Khalapal, Odisha",OJEE,"Fees:  ₹ 224,804"
"Annamalai University, Annamalai Nagar",BE Electronics and Communication Engineering,"Chidambaram, Tamil Nadu",NA,"Fees:  ₹ 214,600"
"Sri Venkateswara College of Engineering, Sriperumbudur",BE Electronics and Communication Engineering,"Kanchipuram, Tamil Nadu",NA,"Fees:  ₹ 980,000"
"Vishnu Institute of Technology, Bhimavaram",B.Tech Electronics and Communication Engineering,"Bhimavaram, Andhra Pradesh",AP,"Fees:  ₹ 367,400"
"Keshav Memorial Institute of Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 321,000"
"Thadomal Shahani Engineering College, Mumbai",BE Electronics and Telecommunication Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 586,628"
"University Institute of Engineering and Technology CSJMU, Kanpur",B.Tech Electronics and Communication Engineering,"Kanpur, Uttar Pradesh",UPSEE,"Fees:  ₹ 332,800"
"Marri Laxman Reddy Institute of Technology and Management, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",JEE,"Fees:  ₹ 260,000"
"MIT School of Engineering, Pune",B.Tech Electronics and Communication Engineering,"Pune, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Government Engineering College, Bilaspur",B.Tech Electronics and Telecommunication Engineering,"Bilaspur, Chhattisgarh",NA,"Fees:  ₹ 80,000"
"CMR College of Engineering and Technology, Hyderabad",B.Tech Electronics and Communication Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 400,000"
"Vel Tech Rangarajan Dr Sagunthala R and D Institute of Science and Technology, Chennai",B.Tech Electronics and Communication Engineering,"Chennai, Tamil Nadu",VTUEEE,"Fees:  ₹ 1,060,000"
