Name,Branch,Place,Exams Accepted,Fees
"Walchand Institute of Technology, Solapur",B.Tech Computer Science and Engineering,"Solapur, Maharashtra",JEE,"Fees:  ₹ 422,028"
"Priyadarshini College of Engineering, Nagpur",BE Computer Technology,"Nagpur, Maharashtra",JEE,"Fees:  ₹ 416,000"
"NIE Institute of Technology, Mysore",BE Computer Science and Engineering,"Anagahalli, Karnataka",COMEDK,"Fees:  ₹ 236,560"
"Dharmsinh Desai University, Nadiad",B.Tech Computer Engineering,"Nadiad, Gujarat",JEE,"Fees:  ₹ 608,000"
"G Narayanamma Institute of Technology and Science For Women, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 380,000"
"Government College of Engineering, Nagpur",BE Computer Science and Engineering,"Khapri, Maharashtra",NA,Exams:  MAHA CET 
"Don Bosco Institute of Technology, Mumbai",BE Computer Engineering,"Mumbai, Maharashtra",NA,"Fees:  ₹ 496,305"
"Amal Jyothi College of Engineering, Kottayam",B.Tech Computer Science and Engineering,"Koovappally, Kerala",KEAM,"Fees:  ₹ 370,100"
National Institute of Technology Jamshedpur,B.Tech Computer Science Engineering Hons,"Jamshedpur, Jharkhand",JEE,"Fees:  ₹ 716,000"
"Amity School of Engineering and Technology, Noida",B.Tech Computer Science and Engineering,"Noida, Uttar Pradesh",Amity,"Fees:  ₹ 1,280,000"
"PE Society's Modern College of Engineering, Pune",B.Tech Computer Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 369,000"
"Amrita School of Engineering, Amritapuri",B.Tech Computer Science and Engineering,"Vallikavu, Kerala",JEE,"Fees:  ₹ 566,000"
"Zakir Husain College of Engineering and Technology, Aligarh Muslim University, Aligarh",B.Tech Computer Engineering,"Aligarh, Uttar Pradesh",NA,Exams:  AMU Entrance Test 
"Indira Gandhi Institute of Technology, Sarang",B.Tech Computer Science Engineering Self Finance,"Khalapal, Odisha",OJEE,"Fees:  ₹ 224,804"
"Annamalai University, Annamalai Nagar",BE Computer Science and Engineering,"Chidambaram, Tamil Nadu",NA,"Fees:  ₹ 214,600"
"Sri Venkateswara College of Engineering, Sriperumbudur",BE Computer Science and Engineering,"Kanchipuram, Tamil Nadu",NA,"Fees:  ₹ 980,000"
"Vishnu Institute of Technology, Bhimavaram",B.Tech Computer Science and Engineering,"Bhimavaram, Andhra Pradesh",AP,"Fees:  ₹ 367,400"
"Keshav Memorial Institute of Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 321,000"
"Bangalore University, Bangalore",BE Computer Science and Engineering,"Bangalore, Karnataka",NA,"Fees:  ₹ 100,480"
Indian Institute of Technology Tirupati,B.Tech Computer Science and Engineering,"Tirupati, Andhra Pradesh",JEE,"Fees:  ₹ 880,650"
"Thadomal Shahani Engineering College, Mumbai",BE Computer Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 586,628"
"University Institute of Engineering and Technology CSJMU, Kanpur",B.Tech Computer Science and Engineering,"Kanpur, Uttar Pradesh",UPSEE,"Fees:  ₹ 332,800"
"MIT School of Engineering, Pune",B.Tech Computer Science and Engineering,"Pune, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Government Engineering College, Bilaspur",B.Tech Computer Science and Engineering,"Bilaspur, Chhattisgarh",NA,"Fees:  ₹ 80,000"
"CMR College of Engineering and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 400,000"
"Vel Tech Rangarajan Dr Sagunthala R and D Institute of Science and Technology, Chennai",B.Tech Computer Science and Engineering,"Chennai, Tamil Nadu",VTUEEE,"Fees:  ₹ 1,060,000"
"AD Patel Institute of Technology, Anand",B.Tech Computer Engineering,"Vitthal Udyognagar INA, Gujarat",GUJCET,"Fees:  ₹ 424,000"
"Silver Oak College of Engineering and Technology, Ahmedabad",B.Tech Computer Engineering,"Ahmedabad, Gujarat",NA,"Fees:  ₹ 300,000"
"East West Institute of Technology, Bangalore",BE Computer Science and Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 154,000"
"NIMS University, Jaipur",B.Tech Computer Science and Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 320,000"
"Maharaja Surajmal Institute of Technology, Delhi",B.Tech Computer Science and Engineering,"New Delhi, Delhi",IPU,"Fees:  ₹ 443,200"
"SJB Institute of Technology, Bangalore",BE Computer Science and Engineering,"Bangalore, Karnataka",JEE,"Fees:  ₹ 667,840"
"Government Engineering College, Raipur",BE Computer Science Engineering,"Sejbahar, Chhattisgarh",JEE,"Fees:  ₹ 82,780"
"Kalinga University, Raipur",B.Tech Computer Science,"Naya Raipur, Chhattisgarh",NA,"Fees:  ₹ 401,000"
"Veer Surendra Sai University of Technology, Sambalpur",B.Tech Computer Science and Engineering,"Burla, Odisha",JEE,"Fees:  ₹ 173,030"
"Government College of Engineering, Jalgaon",B.Tech Computer Engineering,"Jalgaon, Maharashtra",MAHA,"Fees:  ₹ 260,000"
"Ujjain Engineering College, Ujjain",BE Computer Science and Engineering,"Ujjain, Madhya Pradesh",NA,"Fees:  ₹ 98,714"
"Apeejay Stya University, Sohna",B.Tech Cloud Computing,"Gurugram, Haryana",NA,NA
"Bapuji Institute of Engineering and Technology, Davangere",BE Computer Science and Engineering,"Davanagere, Karnataka",KCET,"Fees:  ₹ 340,000"
"Saintgits College of Engineering, Kottayam",B.Tech Computer Science and Engineering,"Pathamuttam, Kerala",KEAM,"Fees:  ₹ 380,000"
"Jaipur National University, Jaipur",B.Tech Computer Science and Engineering,"Jaipur, Rajasthan",NA,NA
"HKBK College of Engineering, Bangalore",BE Computer Science and Engineering,"Bangalore, Karnataka",JEE,"Fees:  ₹ 227,600"
"Imperial College of Engineering and Research, Pune",BE Computer Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 422,000"
"Government Model Engineering College, Thrikkakara",B.Tech Computer Science and Engineering,"Ernakulam, Kerala",KEAM,"Fees:  ₹ 140,000"
"Techno International New Town, Kolkata",B.Tech Computer Science and Engineering,"New Town, West Bengal",JEE,"Fees:  ₹ 300,000"
"KLE Institute of Technology, Hubli",B.Tech Computer Science and Engineering,"Hubli, Karnataka",COMEDK,"Fees:  ₹ 132,000"
"Global Academy of Technology, Bangalore",BE Computer Science and Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 154,000"
"International Institute of Information Technology, Pune",BE Computer Science and Engineering,"Pimpri-Chinchwad, Maharashtra",JEE,"Fees:  ₹ 402,000"
"Government Engineering College, Bikaner",B.Tech Computer Science and Engineering,"Bikaner, Rajasthan",NA,"Fees:  ₹ 220,000"
"Gudlavalleru Engineering College, Gudlavalleru",B.Tech Computer Science and Engineering,"Gudlavalleru, Andhra Pradesh",JEE,"Fees:  ₹ 307,600"
"Siksha 'O' Anusandhan, Bhubaneswar",B.Tech Computer Science and Engineering,"Bhubaneshwar, Odisha",JEE,"Fees:  ₹ 1,005,000"
"GB Pant Government Engineering College, Delhi",B.Tech Computer Science and Engineering,"New Delhi, Delhi",IPU,"Fees:  ₹ 140,000"
"MH Saboo Siddik College of Engineering, Mumbai",B.Tech Computer Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 436,000"
"Punjabi University, Patiala",B.Tech Computer Science and Engineering,"Patiala, Punjab",JEE,"Fees:  ₹ 292,259"
"ITM University, Gwalior",B.Tech Computer Science and Engineering,"Gwalior, Madhya Pradesh",JEE,"Fees:  ₹ 580,000"
"Cochin University College of Engineering, Kuttanad",B.Tech Computer Science and Engineering,"Pullinkunnu, Kerala",NA,"Fees:  ₹ 97,720"
"Chennai Institute of Technology, Chennai",BE Computer Science and Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 200,000"
Atal Bihari Vajpayee Indian Institute of Information Technology and Management Gwalior,B.Tech Computer Science and Engineering,"Gwalior, Madhya Pradesh",JEE,"Fees:  ₹ 534,850"
"Srinivasa Ramanujan Centre, Thanjavur",B.Tech Computer Science and Engineering,"Kumbakonam, Tamil Nadu",NA,NA
"JK Institute of Applied Physics and Technology, Allahabad",B.Tech Computer Science Engineering,"Allahabad, Uttar Pradesh",NA,Exams:  JEE Main 
"Deen Bandhu Chhotu Ram University of Science and Technology, Murthal",B.Tech Computer Science and Engineering,"Sonepat, Haryana",JEE,"Fees:  ₹ 187,000"
"Galgotias University, Greater Noida",B.Tech Computer Science and Engineering,"Greater Noida, Uttar Pradesh",JEE,"Fees:  ₹ 669,600"
"Government College of Engineering, Salem",BE Computer Science and Engineering,"Salem, Tamil Nadu",NA,"Fees:  ₹ 67,395"
"JNTUA College of Engineering, Pulivendula",B.Tech Computer Science and Engineering,"Pulivendula, Andhra Pradesh",AP,"Fees:  ₹ 58,760"
"Institute of Engineering and Science, IPS Academy, Indore",BE Computer Science and Engineering,"Indore, Madhya Pradesh",NA,"Fees:  ₹ 320,000"
"Sri Eshwar College of Engineering, Coimbatore",BE Computer Science and Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 180,000"
"OP Jindal University, Raigarh",B.Tech Computer Science and Engineering,"Raigarh, Chhattisgarh",JEE,"Fees:  ₹ 474,000"
"SJC Institute of Technology, Chickballapur",BE Computer Science and Engineering,"Chikkaballapura, Karnataka",JEE,"Fees:  ₹ 280,000"
"Jaipur Engineering College and Research Centre, Jaipur",B.Tech Computer Science and Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 338,000"
"A1 Global Institute of Engineering and Technology, Prakasam",B.Tech Computer Science and Engineering,"Markapur Rural, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Pillai College of Engineering, New Panvel",BE Computer Engineering,"Panvel, Maharashtra",MAHA,"Fees:  ₹ 428,560"
"PES Institute of Technology and Management, Shimoga",BE Computer Science Engineering,"Shivamogga, Karnataka",COMEDK,"Fees:  ₹ 538,000"
"SSM College of Engineering and Technology, Baramulla",BE Computer Engineering,"Rakh Dosli Pora, Jammu and Kashmir",JKCET,"Fees:  ₹ 180,000"
"Bhilai Institute of Technology, Raipur",BE Computer Science and Engineering,"Naya Raipur, Chhattisgarh",JEE,"Fees:  ₹ 140,000"
"Dr Babasaheb Ambedkar Technological University, Lonere",B.Tech Computer Engineering,"Lonere, Maharashtra",MAHA,"Fees:  ₹ 291,015"
"Guru Nanak Dev University, Amritsar",B.Tech Computer Science Engineering,"Amritsar, Punjab",JEE,"Fees:  ₹ 452,580"
"Lords Institute of Engineering and Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",NA,Exams:  TS EAMCET 
"Babu Banarasi Das University, Lucknow",B.Tech Computer Science and Engineering,"Lucknow, Uttar Pradesh",NA,"Fees:  ₹ 500,000"
"St Joseph Engineering College, Mangalore",BE Computer Science Engineering,"Mangalore, Karnataka",COMEDK,"Fees:  ₹ 154,000"
"Birla Institute of Technology, Mesra, Jaipur Campus",BE Computer Science and Engineering,"Jaipur, Rajasthan",NA,NA
"Vel's Institute of Science Technology and Advanced Studies, Chennai",BE Computer Science Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 418,800"
"Pune Vidyarthi Griha’s College of Engineering and Technology, Pune",BE Computer Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 457,588"
"Datta Meghe College of Engineering, Navi Mumbai",BE Computer Engineering,"Navi Mumbai, Maharashtra",NA,"Fees:  ₹ 370,148"
"St Francis Institute of Technology, Mumbai",BE Computer Engineering,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 468,964"
"RC Patel Institute of Technology, Shirpur",BE Computer Engineering,"Shirpur, Maharashtra",JEE,"Fees:  ₹ 416,000"
"Bhagat Phool Singh Mahila Vishwavidyalaya, Khanpur Kalan",B.Tech Computer Science and Engineering,"Khanpur Kalan, Haryana",JEE,"Fees:  ₹ 185,600"
"Matrusri Engineering College, Hyderabad",BE Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 268,000"
"Government Engineering College, Rajkot",BE Computer Engineering,"Rajkot, Gujarat",GUJCET,"Fees:  ₹ 6,000"
"CMR Institute of Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 280,000"
"Amity School of Engineering and Technology, Bijwasan",B.Tech Computer Science and Engineering,"New Delhi, Delhi",NA,Exams:  JEE Main 
"JSPM Narhe Technical Campus, Pune",BE Computer Engineering,"Pune, Maharashtra",MAHA,"Fees:  ₹ 328,000"
National Institute of Technology Srinagar,B.Tech Computer Science Engineering,"Srinagar, Jammu and Kashmir",JEE,"Fees:  ₹ 552,900"
"Vidya Jyothi Institute of Technology, Hyderabad",B.Tech Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 349,000"
"LDRP Institute of Technology and Research, Gandhinagar",BE Computer Engineering,"Gandhinagar, Gujarat",JEE,"Fees:  ₹ 328,000"
"Alagappa Chettiar College of Engineering and Technology, Karaikudi",BE Computer Science and Engineering,"Karaikudi, Tamil Nadu",NA,"Fees:  ₹ 28,495"
"Maulana Azad National Urdu University, Hyderabad",B.Tech Computer Science,"Hyderabad, Telangana",NA,"Fees:  ₹ 44,200"
"Alva's Institute of Engineering and Technology, Mangalore",BE Computer Science and Engineering,"Mangalore, Karnataka",NA,Exams:  COMEDK UGET 
"Maharaja Institute of Technology, Mysore",BE Computer Science and Engineering,"Mandya, Karnataka",COMEDK,"Fees:  ₹ 144,000"
"Govind Ballabh Pant Institute of Engineering and Technology, Pauri Garhwal",B.Tech Computer Science and Engineering,"Pawomalla, Uttarakhand",JEE,"Fees:  ₹ 263,060"
"Godavari Institute of Engineering and Technology, Rajahmundry",B.Tech Computer Science and Engineering,"Rajahmundry, Andhra Pradesh",JEE,"Fees:  ₹ 317,200"
"GH Patel College of Engineering and Technology, Anand",BE Computer Engineering,"Anand, Gujarat",NA,"Fees:  ₹ 476,000"
"Echelon Institute of Technology, Faridabad",B.Tech Computer Science and Engineering,"Faridabad, Haryana",NA,"Fees:  ₹ 383,800"
Indian Institute of Technology Palakkad,B.Tech Computer Science and Engineering,"Palakkad, Kerala",JEE,"Fees:  ₹ 879,800"
"Malla Reddy Engineering College, Secunderabad",B.Tech Computer Science and Engineering,"Secunderabad, Telangana",TS,"Fees:  ₹ 224,400"
"Loyola Institute of Technology, Chennai",BE Computer Science and Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"SNDT Womens University, Mumbai",B.Tech Computer Science and Engineering,"Mumbai, Maharashtra",NA,NA
"Shaheed Bhagat Singh State Technical Campus, Ferozepur",B.Tech Computer Science and Engineering,"Firozpur, Punjab",JEE,"Fees:  ₹ 405,758"
"All India Shri Shivaji Memorial Society's Institute of Information Technology, Pune",BE Computer Engineering,"Pune, Maharashtra",JEE,"Fees:  ₹ 338,251"
"Osmania University, Hyderabad",BE Computer Science and Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 49,770"
Indian Institute of Information Technology Design and Manufacturing Jabalpur,B.Tech Computer Science and Engineering,"Jabalpur, Madhya Pradesh",JEE,"Fees:  ₹ 606,320"
"Yeshwantrao Chavan College of Engineering, Nagpur",BE Computer Technology,"Nagpur, Maharashtra",JEE,"Fees:  ₹ 607,204"
"Bakhtiyarpur College of Engineering, Patna",B.Tech Computer Science and Engineering,"Patna, Bihar",NA,Exams:  BCECE 
"PDM University, Bahadurgarh",B.Tech Computer Science and Engineering,"Bahadurgarh, Haryana",JEE,"Fees:  ₹ 378,200"
"Government College of Engineering, Kannur",B.Tech Computer Science and Engineering,"Kannur, Kerala",KEAM,"Fees:  ₹ 24,000"
"Toc H Institute of Science and Technology, Ernakulam",B.Tech Computer Science and Engineering,"Ernakulam, Kerala",JEE,"Fees:  ₹ 300,000"
"Rajasthan Institute of Engineering and Technology, Jaipur",B.Tech Computer Science and Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 318,000"
"Government College of Engineering and Textile Technology, Berhampore",B.Tech Computer Science and Engineering,"Murshidabad, West Bengal",WBJEE,"Fees:  ₹ 48,000"
"Jaypee University of Information Technology, Solan",B.Tech Computer Science and Engineering,"Solan, Himachal Pradesh",JEE,"Fees:  ₹ 860,000"
"Mangalore Institute of Technology and Engineering, Mangalore",BE Computer Science and Engineering,"Mangalore, Karnataka",NA,"Fees:  ₹ 500,000"
"Vasireddy Venkatadri Institute of Technology, Guntur",B.Tech Computer Science and Engineering,"Guntur, Andhra Pradesh",AP,"Fees:  ₹ 320,000"
National Institute of Technology Silchar,B.Tech Computer Science and Engineering,"Silchar, Assam",JEE,"Fees:  ₹ 559,460"
"Centurion University of Technology and Management, Bhubaneswar",B.Tech Computer Science and Engineering,"Khurda, Odisha",JEE,"Fees:  ₹ 500,000"
"Delhi Technical Campus, Greater Noida",B.Tech Computer Science and Engineering,"Greater Noida, Uttar Pradesh",JEE,"Fees:  ₹ 388,000"
"College of Technology and Engineering, Maharana Pratap University of Agriculture and Technology, Udaipur",B.Tech Computer Science and Engineering,"Udaipur, Rajasthan",JEE,"Fees:  ₹ 191,290"
"Silicon Institute of Technology, Bhubaneswar",B.Tech Computer Science and Engineering,"Bhubaneswar, Odisha",JEE,"Fees:  ₹ 540,000"
"Bajaj Institute of Technology, Wardha",BE Computer Engineering,"Wardha, Maharashtra",MAHA,"Fees:  ₹ 240,000"
"Karpagam Academy of Higher Education, Coimbatore",BE Computer Science Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 390,500"
"Poornima University, Jaipur",B.Tech Computer Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 465,000"
"Samrat Ashok Technological Institute, Vidisha",B.Tech Computer Science Engineering,"Vidisha, Madhya Pradesh",JEE,"Fees:  ₹ 231,550"
"Sri Siddhartha Institute of Technology, Tumkur",BE Computer Science and Engineering,"Tumakuru, Karnataka",KCET,"Fees:  ₹ 152,000"
"Annamacharya Institute of Technology and Sciences, Rajampet",B.Tech Computer Science and Engineering,"Rajampet, Andhra Pradesh",AP,"Fees:  ₹ 339,000"
Indian Institute of Technology Indore,B.Tech Computer Science and Engineering,"Simrol, Madhya Pradesh",JEE,"Fees:  ₹ 864,900"
"Government Engineering College, Gandhinagar",BE Computer Engineering,"Gandhinagar, Gujarat",GUJCET,"Fees:  ₹ 18,000"
"Usha Mittal Institute of Technology, Mumbai",B.Tech Computer Science and Technology,"Mumbai, Maharashtra",JEE,"Fees:  ₹ 465,180"
"Gurukula Kangri Vishwavidyalaya, Haridwar",B.Tech Computer Science and Engineering,"Haridwar, Uttarakhand",JEE,"Fees:  ₹ 329,800"
"Sapthagiri College of Engineering, Bangalore",BE Computer Science and Engineering,"Myadarahalli, Karnataka",NA,"Fees:  ₹ 144,360"
"School of Engineering, Cochin University of Science and Technology, Ernakulam",B.Tech Computer Science and Engineering,"Kochi, Kerala",CUSAT,"Fees:  ₹ 182,200"
